Name;Date;Value
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:08;-97.37616
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:10;-97.01447
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:12;-97.33276
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:14;-97.59317
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:16;-97.10127
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:18;-96.5081
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:20;-97.37616
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:22;-97.26765
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:24;-97.08681
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:26;-97.23148
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:28;-97.66551
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:30;-98.35272
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:32;-97.15915
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:34;-96.84085
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:36;-96.07407
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:38;-97.07957
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:40;-96.65277
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:42;-96.65277
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:44;-98.01996
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:46;-97.44849
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:48;-97.33276
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:50;-97.15915
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:52;-97.07234
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:54;-96.72511
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:56;-97.69444
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:21:58;-98.6059
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:00;-97.83913
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:02;-96.5081
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:04;-97.75232
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:06;-97.02893
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:08;-97.73785
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:10;-97.36169
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:12;-97.37616
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:14;-96.72511
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:16;-96.79745
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:18;-97
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:20;-97.66551
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:22;-97.1302
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:24;-97.30382
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:26;-96.9566
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:28;-97.08681
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:30;-98.80844
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:32;-96.65277
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:34;-97.46297
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:36;-96.85532
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:38;-97.73785
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:40;-96.80469
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:42;-96.65277
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:44;-97.11574
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:46;-97.15915
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:48;-97.28935
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:50;-97.08681
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:52;-96.34172
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:54;-97.37616
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:57;-96.72511
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:22:58;-97.66551
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:00;-98.96759
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:02;-97.43402
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:04;-97.73785
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:06;-96.81915
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:08;-96.79745
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:10;-97.26042
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:12;-97.95486
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:14;-97.46297
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:16;-97.44849
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:18;-96.56598
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:20;-97.88252
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:22;-96.58044
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:24;-97.08681
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:26;-97.28935
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:28;-98.46123
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:30;-99.1846
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:32;-97
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:34;-97.73785
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:36;-97.41956
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:38;-97.95486
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:40;-97.01447
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:42;-96.43576
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:44;-96.76852
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:46;-97.15915
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:48;-97.15915
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:50;-97.08681
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:52;-97.62933
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:54;-97.26042
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:56;-97.15915
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:23:58;-97.66551
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:00;-99.40161
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:02;-97.05786
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:04;-96.07407
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:06;-97.96933
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:09;-96.14641
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:11;-96.97107
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:13;-96.79745
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:15;-97.27489
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:17;-96.65277
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:19;-97.81018
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:21;-96.65277
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:23;-96.8698
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:25;-96.29109
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:27;-97.44849
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:29;-97.21701
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:31;-99.83565
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:33;-97.14468
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:35;-97.08681
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:37;-96.73959
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:39;-97.37616
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:41;-96.60214
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:43;-97.15915
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:45;-97.30382
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:47;-97.39063
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:49;-96.36343
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:51;-96.94214
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:53;-97.08681
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:55;-96.52257
AIR_PID_COMBUSTION_AIR_ACT_I;06/10/2022 12:24:57;-96.79745
