Name;Date;Value
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:18:48;197.6852
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:18:49;197.6996
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:18:51;197.8009
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:18:53;197.8299
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:18:55;197.7865
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:18:57;197.6852
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:18:59;197.8299
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:01;197.8299
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:03;197.7431
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:05;197.6852
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:07;197.7286
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:09;197.6852
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:11;197.6996
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:13;197.6852
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:15;197.8299
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:17;197.8299
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:19;197.6852
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:21;197.7286
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:23;197.8299
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:25;197.7431
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:27;197.8299
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:29;197.7431
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:32;197.8299
AIR_PID_COMBUSTION_AIR_ACT_P;16/09/2022 17:19:34;197.7865
