Name;Date;Value
AIR_0123_945_07_DPT;29/09/2022 12:57:38;96.27895
AIR_0123_945_07_DPT;29/09/2022 12:57:40;99.09627
AIR_0123_945_07_DPT;29/09/2022 12:57:42;99.9929
AIR_0123_945_07_DPT;29/09/2022 12:57:44;100.6492
AIR_0123_945_07_DPT;29/09/2022 12:57:46;100.9879
AIR_0123_945_07_DPT;29/09/2022 12:57:48;101.401
AIR_0123_945_07_DPT;29/09/2022 12:57:50;101.492
AIR_0123_945_07_DPT;29/09/2022 12:57:52;101.4866
AIR_0123_945_07_DPT;29/09/2022 12:57:54;99.92431
AIR_0123_945_07_DPT;29/09/2022 12:57:56;64.28728
AIR_0123_945_07_DPT;29/09/2022 12:57:58;38.6326
AIR_0123_945_07_DPT;29/09/2022 12:58:00;24.07703
AIR_0123_945_07_DPT;29/09/2022 12:58:02;14.86524
AIR_0123_945_07_DPT;29/09/2022 12:58:04;61.14188
AIR_0123_945_07_DPT;29/09/2022 12:58:06;88.55583
AIR_0123_945_07_DPT;29/09/2022 12:58:08;96.49267
AIR_0123_945_07_DPT;29/09/2022 12:58:10;99.58195
AIR_0123_945_07_DPT;29/09/2022 12:58:12;100.8053
AIR_0123_945_07_DPT;29/09/2022 12:58:14;101.2741
AIR_0123_945_07_DPT;29/09/2022 12:58:16;101.6503
AIR_0123_945_07_DPT;29/09/2022 12:58:18;101.7054
AIR_0123_945_07_DPT;29/09/2022 12:58:20;101.8896
AIR_0123_945_07_DPT;29/09/2022 12:58:22;101.874
AIR_0123_945_07_DPT;29/09/2022 12:58:24;103.0252
AIR_0123_945_07_DPT;29/09/2022 12:58:26;90.18462
AIR_0123_945_07_DPT;29/09/2022 12:58:28;54.68111
AIR_0123_945_07_DPT;29/09/2022 12:58:30;34.00484
AIR_0123_945_07_DPT;29/09/2022 12:58:32;20.625
AIR_0123_945_07_DPT;29/09/2022 12:58:34;62.87927
AIR_0123_945_07_DPT;29/09/2022 12:58:36;88.46211
AIR_0123_945_07_DPT;29/09/2022 12:58:38;96.38411
AIR_0123_945_07_DPT;29/09/2022 12:58:40;99.26871
AIR_0123_945_07_DPT;29/09/2022 12:58:42;100.4829
AIR_0123_945_07_DPT;29/09/2022 12:58:44;100.994
AIR_0123_945_07_DPT;29/09/2022 12:58:46;101.2304
AIR_0123_945_07_DPT;29/09/2022 12:58:48;101.2981
AIR_0123_945_07_DPT;29/09/2022 12:58:50;101.2784
AIR_0123_945_07_DPT;29/09/2022 12:58:52;101.4351
AIR_0123_945_07_DPT;29/09/2022 12:58:54;100.2725
AIR_0123_945_07_DPT;29/09/2022 12:58:56;66.27239
AIR_0123_945_07_DPT;29/09/2022 12:58:58;39.58502
AIR_0123_945_07_DPT;29/09/2022 12:59:00;24.73063
AIR_0123_945_07_DPT;29/09/2022 12:59:02;15.37042
AIR_0123_945_07_DPT;29/09/2022 12:59:04;58.08701
AIR_0123_945_07_DPT;29/09/2022 12:59:06;87.36196
AIR_0123_945_07_DPT;29/09/2022 12:59:08;96.20574
AIR_0123_945_07_DPT;29/09/2022 12:59:10;99.22103
AIR_0123_945_07_DPT;29/09/2022 12:59:12;100.5122
AIR_0123_945_07_DPT;29/09/2022 12:59:14;101.0177
AIR_0123_945_07_DPT;29/09/2022 12:59:16;101.1492
AIR_0123_945_07_DPT;29/09/2022 12:59:18;101.2791
AIR_0123_945_07_DPT;29/09/2022 12:59:20;101.362
AIR_0123_945_07_DPT;29/09/2022 12:59:22;101.4362
AIR_0123_945_07_DPT;29/09/2022 12:59:24;101.6926
AIR_0123_945_07_DPT;29/09/2022 12:59:26;71.26253
AIR_0123_945_07_DPT;29/09/2022 12:59:28;42.7853
AIR_0123_945_07_DPT;29/09/2022 12:59:30;26.63501
AIR_0123_945_07_DPT;29/09/2022 12:59:32;16.53776
AIR_0123_945_07_DPT;29/09/2022 12:59:34;62.17951
AIR_0123_945_07_DPT;29/09/2022 12:59:36;88.0601
AIR_0123_945_07_DPT;29/09/2022 12:59:38;96.25454
AIR_0123_945_07_DPT;29/09/2022 12:59:40;98.83448
AIR_0123_945_07_DPT;29/09/2022 12:59:42;100.0776
AIR_0123_945_07_DPT;29/09/2022 12:59:44;100.6695
AIR_0123_945_07_DPT;29/09/2022 12:59:46;100.7388
AIR_0123_945_07_DPT;29/09/2022 12:59:48;100.802
AIR_0123_945_07_DPT;29/09/2022 12:59:50;101.0123
AIR_0123_945_07_DPT;29/09/2022 12:59:52;101.172
AIR_0123_945_07_DPT;29/09/2022 12:59:54;100.6139
AIR_0123_945_07_DPT;29/09/2022 12:59:56;66.41447
AIR_0123_945_07_DPT;29/09/2022 12:59:58;39.92479
AIR_0123_945_07_DPT;29/09/2022 13:00:00;24.82961
AIR_0123_945_07_DPT;29/09/2022 13:00:02;15.67515
AIR_0123_945_07_DPT;29/09/2022 13:00:04;60.04602
AIR_0123_945_07_DPT;29/09/2022 13:00:06;87.14945
AIR_0123_945_07_DPT;29/09/2022 13:00:08;96.33156
AIR_0123_945_07_DPT;29/09/2022 13:00:10;99.38483
AIR_0123_945_07_DPT;29/09/2022 13:00:12;100.7457
AIR_0123_945_07_DPT;29/09/2022 13:00:14;101.2934
AIR_0123_945_07_DPT;29/09/2022 13:00:16;101.5627
AIR_0123_945_07_DPT;29/09/2022 13:00:18;101.7392
AIR_0123_945_07_DPT;29/09/2022 13:00:20;101.776
AIR_0123_945_07_DPT;29/09/2022 13:00:22;101.6082
AIR_0123_945_07_DPT;29/09/2022 13:00:24;102.8097
AIR_0123_945_07_DPT;29/09/2022 13:00:26;90.17306
AIR_0123_945_07_DPT;29/09/2022 13:00:28;55.41731
AIR_0123_945_07_DPT;29/09/2022 13:00:30;33.57926
AIR_0123_945_07_DPT;29/09/2022 13:00:32;21.12557
AIR_0123_945_07_DPT;29/09/2022 13:00:34;64.05776
AIR_0123_945_07_DPT;29/09/2022 13:00:36;88.05747
AIR_0123_945_07_DPT;29/09/2022 13:00:38;96.63081
AIR_0123_945_07_DPT;29/09/2022 13:00:40;99.2952
AIR_0123_945_07_DPT;29/09/2022 13:00:42;100.3619
AIR_0123_945_07_DPT;29/09/2022 13:00:44;100.9072
