Name;Date;Value
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:36;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:38;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:40;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:42;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:44;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:46;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:48;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:50;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:52;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:54;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:56;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:17:58;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:00;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:02;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:04;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:06;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:08;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:10;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:12;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:14;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:16;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:18;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:20;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:22;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:24;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:26;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:28;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:30;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:32;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:34;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:36;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:38;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:40;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:42;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:44;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:46;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:48;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:50;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:52;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:54;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:56;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:18:58;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:00;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:02;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:04;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:06;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:08;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:10;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:12;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:14;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:16;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:18;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:20;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:22;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:24;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:26;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:28;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:30;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:32;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:34;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:36;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:38;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:40;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:42;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:44;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:46;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:48;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:50;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:52;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:54;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:56;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:19:58;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:00;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:02;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:04;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:06;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:08;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:10;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:12;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:14;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:16;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:18;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:20;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:22;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:24;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:26;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:28;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:30;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:32;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:34;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:36;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:38;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:40;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:42;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:44;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:46;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:48;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:50;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:53;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:54;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:56;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:20:58;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:00;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:02;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:04;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:07;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:08;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:11;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:12;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:14;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:17;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:19;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:21;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:23;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:25;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:27;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:29;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:31;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:33;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:35;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:37;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:39;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:41;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:43;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:45;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:47;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:49;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:51;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:53;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:55;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:57;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:21:59;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:22:01;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:22:03;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:22:05;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:22:07;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:22:09;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:22:11;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:22:13;0
AIR_PID_COMBUSTION_AIR_ACT_D;28/09/2022 08:22:15;0
